Epoch_ID,Time,Satellite,C1C_m
83,2024-11-14 08:58:40,G16,23415215.184
83,2024-11-14 08:58:40,G20,23666902.0
83,2024-11-14 08:58:40,G30,22548269.738
84,2024-11-14 08:58:41,G04,21300408.402
84,2024-11-14 08:58:41,G07,21140430.629
84,2024-11-14 08:58:41,G08,23554971.16
84,2024-11-14 08:58:41,G09,20148563.359
84,2024-11-14 08:58:41,G16,23415834.871
84,2024-11-14 08:58:41,G20,23666468.816
84,2024-11-14 08:58:41,G30,22547897.801
85,2024-11-14 08:58:42,G04,21300724.871
85,2024-11-14 08:58:42,G07,21140355.461
85,2024-11-14 08:58:42,G08,23554528.102
85,2024-11-14 08:58:42,G09,20148575.047
85,2024-11-14 08:58:42,G16,23416454.555
85,2024-11-14 08:58:42,G20,23666035.344
85,2024-11-14 08:58:42,G30,22547526.285
86,2024-11-14 08:58:43,G04,21301041.617
86,2024-11-14 08:58:43,G07,21140280.133
86,2024-11-14 08:58:43,G08,23554085.027
86,2024-11-14 08:58:43,G09,20148587.004
86,2024-11-14 08:58:43,G16,23417074.512
86,2024-11-14 08:58:43,G20,23665601.715
86,2024-11-14 08:58:43,G30,22547154.328
87,2024-11-14 08:58:44,G04,21301358.375
87,2024-11-14 08:58:44,G07,21140204.961
87,2024-11-14 08:58:44,G08,23553642.109
87,2024-11-14 08:58:44,G09,20148598.977
87,2024-11-14 08:58:44,G16,23417694.48
87,2024-11-14 08:58:44,G20,23665168.812
87,2024-11-14 08:58:44,G30,22546782.527
88,2024-11-14 08:58:45,G04,21301675.133
88,2024-11-14 08:58:45,G07,21140130.078
88,2024-11-14 08:58:45,G08,23553199.195
88,2024-11-14 08:58:45,G09,20148610.809
88,2024-11-14 08:58:45,G16,23418314.738
88,2024-11-14 08:58:45,G20,23664735.773
88,2024-11-14 08:58:45,G30,22546411.16
89,2024-11-14 08:58:46,G04,21301991.891
89,2024-11-14 08:58:46,G07,21140054.762
89,2024-11-14 08:58:46,G08,23552756.133
89,2024-11-14 08:58:46,G09,20148623.066
89,2024-11-14 08:58:46,G16,23418935.137
89,2024-11-14 08:58:46,G20,23664302.582
89,2024-11-14 08:58:46,G30,22546039.5
90,2024-11-14 08:58:47,G04,21302308.684
90,2024-11-14 08:58:47,G07,21139979.77
90,2024-11-14 08:58:47,G08,23552313.109
90,2024-11-14 08:58:47,G09,20148635.215
90,2024-11-14 08:58:47,G16,23419555.285
90,2024-11-14 08:58:47,G20,23663869.574
90,2024-11-14 08:58:47,G30,22545667.875
91,2024-11-14 08:58:48,G04,21302625.711
91,2024-11-14 08:58:48,G07,21139904.727
91,2024-11-14 08:58:48,G08,23551870.746
91,2024-11-14 08:58:48,G09,20148647.457
91,2024-11-14 08:58:48,G16,23420175.523
91,2024-11-14 08:58:48,G20,23663436.801
91,2024-11-14 08:58:48,G30,22545296.203
92,2024-11-14 08:58:49,G04,21302942.582
92,2024-11-14 08:58:49,G07,21139829.527
92,2024-11-14 08:58:49,G08,23551427.945
92,2024-11-14 08:58:49,G09,20148659.973
92,2024-11-14 08:58:49,G16,23420795.465
92,2024-11-14 08:58:49,G20,23663004.301
92,2024-11-14 08:58:49,G30,22544924.945
93,2024-11-14 08:58:50,G04,21303260.02
93,2024-11-14 08:58:50,G07,21139754.605
93,2024-11-14 08:58:50,G08,23550985.277
93,2024-11-14 08:58:50,G09,20148672.336
93,2024-11-14 08:58:50,G16,23421416.258
93,2024-11-14 08:58:50,G20,23662571.219
93,2024-11-14 08:58:50,G30,22544553.109
94,2024-11-14 08:58:51,G04,21303576.734
94,2024-11-14 08:58:51,G07,21139679.531
94,2024-11-14 08:58:51,G08,23550542.602
94,2024-11-14 08:58:51,G09,20148684.695
94,2024-11-14 08:58:51,G16,23422036.898
94,2024-11-14 08:58:51,G20,23662138.562
94,2024-11-14 08:58:51,G30,22544181.836
95,2024-11-14 08:58:52,G04,21303893.875
95,2024-11-14 08:58:52,G07,21139604.887
95,2024-11-14 08:58:52,G08,23550100.066
95,2024-11-14 08:58:52,G09,20148697.191
95,2024-11-14 08:58:52,G16,23422657.535
95,2024-11-14 08:58:52,G20,23661706.473
95,2024-11-14 08:58:52,G30,22543810.562
96,2024-11-14 08:58:53,G04,21304211.016
96,2024-11-14 08:58:53,G07,21139529.816
96,2024-11-14 08:58:53,G08,23549657.965
96,2024-11-14 08:58:53,G09,20148709.977
96,2024-11-14 08:58:53,G16,23423278.035
96,2024-11-14 08:58:53,G20,23661274.242
96,2024-11-14 08:58:53,G30,22543439.145
97,2024-11-14 08:58:54,G04,21304528.289
97,2024-11-14 08:58:54,G07,21139455.156
97,2024-11-14 08:58:54,G08,23549215.844
97,2024-11-14 08:58:54,G09,20148722.605
97,2024-11-14 08:58:54,G16,23423898.945
97,2024-11-14 08:58:54,G20,23660841.566
97,2024-11-14 08:58:54,G30,22543067.715
98,2024-11-14 08:58:55,G04,21304845.445
98,2024-11-14 08:58:55,G07,21139380.387
98,2024-11-14 08:58:55,G08,23548773.613
98,2024-11-14 08:58:55,G09,20148735.691
98,2024-11-14 08:58:55,G16,23424519.742
98,2024-11-14 08:58:55,G20,23660409.637
98,2024-11-14 08:58:55,G30,22542696.602
99,2024-11-14 08:58:56,G04,21305163.129
99,2024-11-14 08:58:56,G07,21139305.711
99,2024-11-14 08:58:56,G08,23548331.195
99,2024-11-14 08:58:56,G09,20148748.59
99,2024-11-14 08:58:56,G16,23425140.211
99,2024-11-14 08:58:56,G20,23659977.664
99,2024-11-14 08:58:56,G30,22542325.156
100,2024-11-14 08:58:57,G04,21305480.512
100,2024-11-14 08:58:57,G07,21139231.023
100,2024-11-14 08:58:57,G08,23547888.758
100,2024-11-14 08:58:57,G09,20148761.477
100,2024-11-14 08:58:57,G16,23425761.379
100,2024-11-14 08:58:57,G20,23659546.105
100,2024-11-14 08:58:57,G30,22541953.98
101,2024-11-14 08:58:58,G04,21305798.316
101,2024-11-14 08:58:58,G07,21139156.469
101,2024-11-14 08:58:58,G08,23547446.746
101,2024-11-14 08:58:58,G09,20148774.637
101,2024-11-14 08:58:58,G16,23426381.824
101,2024-11-14 08:58:58,G20,23659114.539
101,2024-11-14 08:58:58,G30,22541583.082
102,2024-11-14 08:58:59,G04,21306115.555
102,2024-11-14 08:58:59,G07,21139081.633
102,2024-11-14 08:58:59,G08,23547004.734
102,2024-11-14 08:58:59,G09,20148787.801
102,2024-11-14 08:58:59,G16,23427002.844
102,2024-11-14 08:58:59,G20,23658683.258
102,2024-11-14 08:58:59,G30,22541211.762
103,2024-11-14 08:59:00,G04,21306433.645
103,2024-11-14 08:59:00,G07,21139007.078
103,2024-11-14 08:59:00,G08,23546562.578
103,2024-11-14 08:59:00,G09,20148801.105
103,2024-11-14 08:59:00,G16,23427623.859
103,2024-11-14 08:59:00,G20,23658251.547
103,2024-11-14 08:59:00,G30,22540841.148
104,2024-11-14 08:59:01,G04,21306751.305
104,2024-11-14 08:59:01,G07,21138932.812
104,2024-11-14 08:59:01,G08,23546120.566
104,2024-11-14 08:59:01,G09,20148814.41
104,2024-11-14 08:59:01,G16,23428245.016
104,2024-11-14 08:59:01,G20,23657819.98
104,2024-11-14 08:59:01,G30,22540469.535
105,2024-11-14 08:59:02,G04,21307069.516
105,2024-11-14 08:59:02,G07,21138858.523
105,2024-11-14 08:59:02,G08,23545678.672
105,2024-11-14 08:59:02,G09,20148827.695
105,2024-11-14 08:59:02,G16,23428866.441
105,2024-11-14 08:59:02,G20,23657388.391
105,2024-11-14 08:59:02,G30,22540098.188
106,2024-11-14 08:59:03,G04,21307387.473
106,2024-11-14 08:59:03,G07,21138783.977
106,2024-11-14 08:59:03,G08,23545236.523
106,2024-11-14 08:59:03,G09,20148841.293
106,2024-11-14 08:59:03,G16,23429487.465
106,2024-11-14 08:59:03,G20,23656957.543
106,2024-11-14 08:59:03,G30,22539727.297
107,2024-11-14 08:59:04,G04,21307704.953
107,2024-11-14 08:59:04,G07,21138709.812
107,2024-11-14 08:59:04,G08,23544794.613
107,2024-11-14 08:59:04,G09,20148854.703
107,2024-11-14 08:59:04,G16,23430109.016
107,2024-11-14 08:59:04,G20,23656526.367
107,2024-11-14 08:59:04,G30,22539356.363
108,2024-11-14 08:59:05,G04,21308023.586
108,2024-11-14 08:59:05,G07,21138635.375
108,2024-11-14 08:59:05,G08,23544352.859
108,2024-11-14 08:59:05,G09,20148868.551
108,2024-11-14 08:59:05,G16,23430730.289
108,2024-11-14 08:59:05,G20,23656095.773
108,2024-11-14 08:59:05,G30,22538985.582
109,2024-11-14 08:59:06,G04,21308341.648
109,2024-11-14 08:59:06,G07,21138561.223
109,2024-11-14 08:59:06,G08,23543911.246
109,2024-11-14 08:59:06,G09,20148881.828
109,2024-11-14 08:59:06,G16,23431351.562
109,2024-11-14 08:59:06,G20,23655664.75
109,2024-11-14 08:59:06,G30,22538614.801
110,2024-11-14 08:59:07,G04,21308659.984
110,2024-11-14 08:59:07,G07,21138487.059
110,2024-11-14 08:59:07,G08,23543469.336
110,2024-11-14 08:59:07,G09,20148895.664
110,2024-11-14 08:59:07,G16,23431972.68
110,2024-11-14 08:59:07,G20,23655233.855
110,2024-11-14 08:59:07,G30,22538244.148
111,2024-11-14 08:59:08,G04,21308978.316
111,2024-11-14 08:59:08,G07,21138412.746
111,2024-11-14 08:59:08,G08,23543027.707
111,2024-11-14 08:59:08,G09,20148909.496
111,2024-11-14 08:59:08,G16,23432594.371
111,2024-11-14 08:59:08,G20,23654802.816
111,2024-11-14 08:59:08,G30,22537873.207
112,2024-11-14 08:59:09,G04,21309296.496
112,2024-11-14 08:59:09,G07,21138338.566
112,2024-11-14 08:59:09,G08,23542586.211
112,2024-11-14 08:59:09,G09,20148923.465
112,2024-11-14 08:59:09,G16,23433215.902
112,2024-11-14 08:59:09,G20,23654372.195
112,2024-11-14 08:59:09,G30,22537502.543
113,2024-11-14 08:59:10,G04,21309614.809
113,2024-11-14 08:59:10,G07,21138264.664
113,2024-11-14 08:59:10,G08,23542144.418
113,2024-11-14 08:59:10,G09,20148937.562
113,2024-11-14 08:59:10,G16,23433837.285
113,2024-11-14 08:59:10,G20,23653941.137
113,2024-11-14 08:59:10,G30,22537132.008
114,2024-11-14 08:59:11,G04,21309933.449
114,2024-11-14 08:59:11,G07,21138190.66
114,2024-11-14 08:59:11,G08,23541703.383
114,2024-11-14 08:59:11,G09,20148951.559
114,2024-11-14 08:59:11,G16,23434459.422
114,2024-11-14 08:59:11,G20,23653511.121
114,2024-11-14 08:59:11,G30,22536761.375
115,2024-11-14 08:59:12,G04,21310252.172
115,2024-11-14 08:59:12,G07,21138116.598
115,2024-11-14 08:59:12,G08,23541261.719
115,2024-11-14 08:59:12,G09,20148965.93
115,2024-11-14 08:59:12,G16,23435081.504
115,2024-11-14 08:59:12,G20,23653080.902
115,2024-11-14 08:59:12,G30,22536390.684
116,2024-11-14 08:59:13,G04,21310570.879
116,2024-11-14 08:59:13,G07,21138042.801
116,2024-11-14 08:59:13,G08,23540820.461
116,2024-11-14 08:59:13,G09,20148980.277
116,2024-11-14 08:59:13,G16,23435703.277
116,2024-11-14 08:59:13,G20,23652650.375
116,2024-11-14 08:59:13,G30,22536019.973
117,2024-11-14 08:59:14,G04,21310889.445
117,2024-11-14 08:59:14,G07,21137968.867
117,2024-11-14 08:59:14,G08,23540379.066
117,2024-11-14 08:59:14,G09,20148994.488
117,2024-11-14 08:59:14,G16,23436325.77
117,2024-11-14 08:59:14,G20,23652219.715
117,2024-11-14 08:59:14,G30,22535649.551
118,2024-11-14 08:59:15,G04,21311208.164
118,2024-11-14 08:59:15,G07,21137894.941
118,2024-11-14 08:59:15,G08,23539937.395
118,2024-11-14 08:59:15,G09,20149008.848
118,2024-11-14 08:59:15,G16,23436947.844
118,2024-11-14 08:59:15,G20,23651789.344
118,2024-11-14 08:59:15,G30,22535279.137
119,2024-11-14 08:59:16,G04,21311526.719
119,2024-11-14 08:59:16,G07,21137821.137
119,2024-11-14 08:59:16,G08,23539496.273
119,2024-11-14 08:59:16,G09,20149023.477
119,2024-11-14 08:59:16,G16,23437570.18
119,2024-11-14 08:59:16,G20,23651359.242
119,2024-11-14 08:59:16,G30,22534908.848
120,2024-11-14 08:59:17,G04,21311845.699
120,2024-11-14 08:59:17,G07,21137747.188
120,2024-11-14 08:59:17,G08,23539054.863
120,2024-11-14 08:59:17,G09,20149037.812
120,2024-11-14 08:59:17,G16,23438192.375
120,2024-11-14 08:59:17,G20,23650929.137
120,2024-11-14 08:59:17,G30,22534538.125
121,2024-11-14 08:59:18,G04,21312164.691
121,2024-11-14 08:59:18,G07,21137673.539
121,2024-11-14 08:59:18,G08,23538613.754
121,2024-11-14 08:59:18,G09,20149052.738
121,2024-11-14 08:59:18,G16,23438814.723
121,2024-11-14 08:59:18,G20,23650499.188
121,2024-11-14 08:59:18,G30,22534168.273
122,2024-11-14 08:59:19,G04,21312483.582
122,2024-11-14 08:59:19,G07,21137599.637
122,2024-11-14 08:59:19,G08,23538172.395
122,2024-11-14 08:59:19,G09,20149067.555
122,2024-11-14 08:59:19,G16,23439437.395
122,2024-11-14 08:59:19,G20,23650069.133
122,2024-11-14 08:59:19,G30,22533797.891
123,2024-11-14 08:59:20,G04,21312802.848
123,2024-11-14 08:59:20,G07,21137525.832
123,2024-11-14 08:59:20,G08,23537730.984
123,2024-11-14 08:59:20,G09,20149082.18
123,2024-11-14 08:59:20,G16,23440059.73
123,2024-11-14 08:59:20,G20,23649638.887
123,2024-11-14 08:59:20,G30,22533427.453
124,2024-11-14 08:59:21,G04,21313121.969
124,2024-11-14 08:59:21,G07,21137452.309
124,2024-11-14 08:59:21,G08,23537290.0
124,2024-11-14 08:59:21,G09,20149097.371
124,2024-11-14 08:59:21,G16,23440682.348
124,2024-11-14 08:59:21,G20,23649209.348
124,2024-11-14 08:59:21,G30,22533057.156
125,2024-11-14 08:59:22,G04,21313441.227
125,2024-11-14 08:59:22,G07,21137378.781
125,2024-11-14 08:59:22,G08,23536849.156
125,2024-11-14 08:59:22,G09,20149112.133
125,2024-11-14 08:59:22,G16,23441305.25
125,2024-11-14 08:59:22,G20,23648779.379
125,2024-11-14 08:59:22,G30,22532687.0
126,2024-11-14 08:59:23,G04,21313760.477
126,2024-11-14 08:59:23,G07,21137304.957
126,2024-11-14 08:59:23,G08,23536408.73
126,2024-11-14 08:59:23,G09,20149127.168
126,2024-11-14 08:59:23,G16,23441927.711
126,2024-11-14 08:59:23,G20,23648350.113
126,2024-11-14 08:59:23,G30,22532316.262
127,2024-11-14 08:59:24,G04,21314079.871
127,2024-11-14 08:59:24,G07,21137231.562
127,2024-11-14 08:59:24,G08,23535967.59
127,2024-11-14 08:59:24,G09,20149142.492
127,2024-11-14 08:59:24,G16,23442550.602
127,2024-11-14 08:59:24,G20,23647920.422
127,2024-11-14 08:59:24,G30,22531946.379
128,2024-11-14 08:59:25,G04,21314399.402
128,2024-11-14 08:59:25,G07,21137158.023
128,2024-11-14 08:59:25,G08,23535527.02
128,2024-11-14 08:59:25,G09,20149157.668
128,2024-11-14 08:59:25,G16,23443173.348
128,2024-11-14 08:59:25,G20,23647491.012
128,2024-11-14 08:59:25,G30,22531576.207
129,2024-11-14 08:59:26,G04,21314718.977
129,2024-11-14 08:59:26,G07,21137084.809
129,2024-11-14 08:59:26,G08,23535086.344
129,2024-11-14 08:59:26,G09,20149172.883
129,2024-11-14 08:59:26,G16,23443795.988
129,2024-11-14 08:59:26,G20,23647061.355
129,2024-11-14 08:59:26,G30,22531205.934
130,2024-11-14 08:59:27,G04,21315038.367
130,2024-11-14 08:59:27,G07,21137011.266
130,2024-11-14 08:59:27,G08,23534645.773
130,2024-11-14 08:59:27,G09,20149188.488
130,2024-11-14 08:59:27,G16,23444418.734
130,2024-11-14 08:59:27,G20,23646631.945
130,2024-11-14 08:59:27,G30,22530836.051
131,2024-11-14 08:59:28,G04,21315358.035
131,2024-11-14 08:59:28,G07,21136938.293
131,2024-11-14 08:59:28,G08,23534205.34
131,2024-11-14 08:59:28,G09,20149203.801
131,2024-11-14 08:59:28,G16,23445041.898
131,2024-11-14 08:59:28,G20,23646202.812
131,2024-11-14 08:59:28,G30,22530465.875
132,2024-11-14 08:59:29,G04,21315677.711
132,2024-11-14 08:59:29,G07,21136864.75
132,2024-11-14 08:59:29,G08,23533764.766
132,2024-11-14 08:59:29,G09,20149219.406
132,2024-11-14 08:59:29,G16,23445664.789
132,2024-11-14 08:59:29,G20,23645773.977
132,2024-11-14 08:59:29,G30,22530096.277
133,2024-11-14 08:59:30,G04,21315997.527
133,2024-11-14 08:59:30,G07,21136791.348
133,2024-11-14 08:59:30,G08,23533324.621
133,2024-11-14 08:59:30,G09,20149235.008
133,2024-11-14 08:59:30,G16,23446288.242
133,2024-11-14 08:59:30,G20,23645344.418
133,2024-11-14 08:59:30,G30,22529726.246
134,2024-11-14 08:59:31,G04,21316317.188
134,2024-11-14 08:59:31,G07,21136718.082
134,2024-11-14 08:59:31,G08,23532883.75
134,2024-11-14 08:59:31,G09,20149250.742
134,2024-11-14 08:59:31,G16,23446911.262
134,2024-11-14 08:59:31,G20,23644915.422
134,2024-11-14 08:59:31,G30,22529356.062
135,2024-11-14 08:59:32,G04,21316637.145
135,2024-11-14 08:59:32,G07,21136644.965
135,2024-11-14 08:59:32,G08,23532443.461
135,2024-11-14 08:59:32,G09,20149266.488
135,2024-11-14 08:59:32,G16,23447534.715
135,2024-11-14 08:59:32,G20,23644486.867
135,2024-11-14 08:59:32,G30,22528986.172
136,2024-11-14 08:59:33,G04,21316957.281
136,2024-11-14 08:59:33,G07,21136572.027
136,2024-11-14 08:59:33,G08,23532002.918
136,2024-11-14 08:59:33,G09,20149282.266
136,2024-11-14 08:59:33,G16,23448157.633
136,2024-11-14 08:59:33,G20,23644058.203
136,2024-11-14 08:59:33,G30,22528616.605
137,2024-11-14 08:59:34,G04,21317277.234
137,2024-11-14 08:59:34,G07,21136498.621
137,2024-11-14 08:59:34,G08,23531562.195
137,2024-11-14 08:59:34,G09,20149298.578
137,2024-11-14 08:59:34,G16,23448781.371
137,2024-11-14 08:59:34,G20,23643629.5
137,2024-11-14 08:59:34,G30,22528246.711
138,2024-11-14 08:59:35,G04,21317597.195
138,2024-11-14 08:59:35,G07,21136425.508
138,2024-11-14 08:59:35,G08,23531121.621
138,2024-11-14 08:59:35,G09,20149314.184
138,2024-11-14 08:59:35,G16,23449404.832
138,2024-11-14 08:59:35,G20,23643201.09
138,2024-11-14 08:59:35,G30,22527877.113
139,2024-11-14 08:59:36,G04,21317917.457
139,2024-11-14 08:59:36,G07,21136352.555
139,2024-11-14 08:59:36,G08,23530681.492
139,2024-11-14 08:59:36,G09,20149330.52
139,2024-11-14 08:59:36,G16,23450028.305
139,2024-11-14 08:59:36,G20,23642772.695
139,2024-11-14 08:59:36,G30,22527507.387
140,2024-11-14 08:59:37,G04,21318237.562
140,2024-11-14 08:59:37,G07,21136279.586
140,2024-11-14 08:59:37,G08,23530241.066
140,2024-11-14 08:59:37,G09,20149346.41
140,2024-11-14 08:59:37,G16,23450651.906
140,2024-11-14 08:59:37,G20,23642344.57
140,2024-11-14 08:59:37,G30,22527137.645
141,2024-11-14 08:59:38,G04,21318557.648
141,2024-11-14 08:59:38,G07,21136206.457
141,2024-11-14 08:59:38,G08,23529800.906
141,2024-11-14 08:59:38,G09,20149363.0
141,2024-11-14 08:59:38,G16,23451275.352
141,2024-11-14 08:59:38,G20,23641916.43
141,2024-11-14 08:59:38,G30,22526768.031
142,2024-11-14 08:59:39,G04,21318878.301
142,2024-11-14 08:59:39,G07,21136133.602
142,2024-11-14 08:59:39,G08,23529360.594
142,2024-11-14 08:59:39,G09,20149379.293
142,2024-11-14 08:59:39,G16,23451899.355
142,2024-11-14 08:59:39,G20,23641487.852
142,2024-11-14 08:59:39,G30,22526398.262
143,2024-11-14 08:59:40,G04,21319198.848
143,2024-11-14 08:59:40,G07,21136060.934
143,2024-11-14 08:59:40,G08,23528920.32
143,2024-11-14 08:59:40,G09,20149395.77
143,2024-11-14 08:59:40,G16,23452522.684
143,2024-11-14 08:59:40,G20,23641060.312
143,2024-11-14 08:59:40,G30,22526028.961
144,2024-11-14 08:59:41,G04,21319519.352
144,2024-11-14 08:59:41,G07,21135987.938
144,2024-11-14 08:59:41,G08,23528480.434
144,2024-11-14 08:59:41,G09,20149412.348
144,2024-11-14 08:59:41,G16,23453146.973
144,2024-11-14 08:59:41,G20,23640632.879
144,2024-11-14 08:59:41,G30,22525659.336
145,2024-11-14 08:59:42,G04,21319839.996
145,2024-11-14 08:59:42,G07,21135915.223
145,2024-11-14 08:59:42,G08,23528040.402
145,2024-11-14 08:59:42,G09,20149429.066
145,2024-11-14 08:59:42,G16,23453770.688
145,2024-11-14 08:59:42,G20,23640205.012
145,2024-11-14 08:59:42,G30,22525289.992
146,2024-11-14 08:59:43,G04,21320160.504
146,2024-11-14 08:59:43,G07,21135842.656
146,2024-11-14 08:59:43,G08,23527600.664
146,2024-11-14 08:59:43,G09,20149445.648
146,2024-11-14 08:59:43,G16,23454394.695
146,2024-11-14 08:59:43,G20,23639777.434
146,2024-11-14 08:59:43,G30,22524920.797
147,2024-11-14 08:59:44,G04,21320481.441
147,2024-11-14 08:59:44,G07,21135769.66
147,2024-11-14 08:59:44,G08,23527160.496
147,2024-11-14 08:59:44,G09,20149462.371
147,2024-11-14 08:59:44,G16,23455018.844
147,2024-11-14 08:59:44,G20,23639349.715
147,2024-11-14 08:59:44,G30,22524551.602
148,2024-11-14 08:59:45,G04,21320801.938
148,2024-11-14 08:59:45,G07,21135697.082
148,2024-11-14 08:59:45,G08,23526720.742
148,2024-11-14 08:59:45,G09,20149479.223
148,2024-11-14 08:59:45,G16,23455643.121
148,2024-11-14 08:59:45,G20,23638922.41
148,2024-11-14 08:59:45,G30,22524182.391
149,2024-11-14 08:59:46,G04,21321122.867
149,2024-11-14 08:59:46,G07,21135624.652
149,2024-11-14 08:59:46,G08,23526281.426
149,2024-11-14 08:59:46,G09,20149496.367
149,2024-11-14 08:59:46,G16,23456266.977
149,2024-11-14 08:59:46,G20,23638494.539
149,2024-11-14 08:59:46,G30,22523812.758
150,2024-11-14 08:59:47,G04,21321443.699
150,2024-11-14 08:59:47,G07,21135552.125
150,2024-11-14 08:59:47,G08,23525841.582
150,2024-11-14 08:59:47,G09,20149513.277
150,2024-11-14 08:59:47,G16,23456891.453
150,2024-11-14 08:59:47,G20,23638067.574
150,2024-11-14 08:59:47,G30,22523443.605
151,2024-11-14 08:59:48,G04,21321764.637
151,2024-11-14 08:59:48,G07,21135479.559
151,2024-11-14 08:59:48,G08,23525402.129
151,2024-11-14 08:59:48,G09,20149530.43
151,2024-11-14 08:59:48,G16,23457515.742
151,2024-11-14 08:59:48,G20,23637640.855
151,2024-11-14 08:59:48,G30,22523074.551
152,2024-11-14 08:59:49,G04,21322085.723
152,2024-11-14 08:59:49,G07,21135407.0
152,2024-11-14 08:59:49,G08,23524962.395
152,2024-11-14 08:59:49,G09,20149547.445
152,2024-11-14 08:59:49,G16,23458139.898
152,2024-11-14 08:59:49,G20,23637214.0
152,2024-11-14 08:59:49,G30,22522705.508
153,2024-11-14 08:59:50,G04,21322406.949
153,2024-11-14 08:59:50,G07,21135334.723
153,2024-11-14 08:59:50,G08,23524523.371
153,2024-11-14 08:59:50,G09,20149564.598
153,2024-11-14 08:59:50,G16,23458764.906
153,2024-11-14 08:59:50,G20,23636787.141
153,2024-11-14 08:59:50,G30,22522336.312
154,2024-11-14 08:59:51,G04,21322728.172
154,2024-11-14 08:59:51,G07,21135262.301
154,2024-11-14 08:59:51,G08,23524083.633
154,2024-11-14 08:59:51,G09,20149582.184
154,2024-11-14 08:59:51,G16,23459389.199
154,2024-11-14 08:59:51,G20,23636360.566
154,2024-11-14 08:59:51,G30,22521967.406
155,2024-11-14 08:59:52,G04,21323049.25
155,2024-11-14 08:59:52,G07,21135189.875
155,2024-11-14 08:59:52,G08,23523644.465
155,2024-11-14 08:59:52,G09,20149599.762
155,2024-11-14 08:59:52,G16,23460014.062
155,2024-11-14 08:59:52,G20,23635933.559
155,2024-11-14 08:59:52,G30,22521598.207
156,2024-11-14 08:59:53,G04,21323370.895
156,2024-11-14 08:59:53,G07,21135117.301
156,2024-11-14 08:59:53,G08,23523205.285
156,2024-11-14 08:59:53,G09,20149616.906
156,2024-11-14 08:59:53,G16,23460638.773
156,2024-11-14 08:59:53,G20,23635506.547
156,2024-11-14 08:59:53,G30,22521229.43
157,2024-11-14 08:59:54,G04,21323692.0
157,2024-11-14 08:59:54,G07,21135045.191
157,2024-11-14 08:59:54,G08,23522765.715
157,2024-11-14 08:59:54,G09,20149634.801
157,2024-11-14 08:59:54,G16,23461263.809
157,2024-11-14 08:59:54,G20,23635080.141
157,2024-11-14 08:59:54,G30,22520860.117
158,2024-11-14 08:59:55,G04,21324013.504
158,2024-11-14 08:59:55,G07,21134972.617
158,2024-11-14 08:59:55,G08,23522326.398
158,2024-11-14 08:59:55,G09,20149652.375
158,2024-11-14 08:59:55,G16,23461888.664
158,2024-11-14 08:59:55,G20,23634653.559
158,2024-11-14 08:59:55,G30,22520491.348
159,2024-11-14 08:59:56,G04,21324335.16
159,2024-11-14 08:59:56,G07,21134900.488
159,2024-11-14 08:59:56,G08,23521887.379
159,2024-11-14 08:59:56,G09,20149669.961
159,2024-11-14 08:59:56,G16,23462513.82
159,2024-11-14 08:59:56,G20,23634226.844
159,2024-11-14 08:59:56,G30,22520122.727
160,2024-11-14 08:59:57,G04,21324656.812
160,2024-11-14 08:59:57,G07,21134828.496
160,2024-11-14 08:59:57,G08,23521447.93
160,2024-11-14 08:59:57,G09,20149687.832
160,2024-11-14 08:59:57,G16,23463138.398
160,2024-11-14 08:59:57,G20,23633799.984
